timestamp,measured,forecast,lower,upper,elia_forecast
2020-05-26 13:00:00+00:00,93.43,79.21889235765647,40.723348474732255,122.13613852727785,47.98
2020-05-26 14:00:00+00:00,97.8875,80.49015811540609,44.03805613258285,123.20463175596264,53.675
2020-05-26 15:00:00+00:00,96.885,65.8673196576626,41.561023279505,121.40906193285394,58.81999999999999
2020-05-26 16:00:00+00:00,92.035,64.10489450974298,44.503208240901365,126.22420553088804,64.195
2020-05-26 17:00:00+00:00,98.09,45.26388340433657,40.57009483892525,125.33919898671364,70.6875
2020-05-26 18:00:00+00:00,85.6025,45.972809773553436,42.58831588565437,128.2256581868556,77.765
2020-05-26 19:00:00+00:00,96.24,44.55295972403029,17.965540838101766,123.42908679960628,83.9425
2020-05-26 20:00:00+00:00,128.64249999999998,66.48966673672433,19.997810767839,146.7406878845055,85.155
2020-05-26 21:00:00+00:00,139.1,80.06845059614483,14.688715326075965,115.34716369721042,78.38749999999997
2020-05-26 22:00:00+00:00,108.4275,42.67828612804153,9.932497013446064,77.01946282824659,63.9625
2020-05-26 23:00:00+00:00,97.715,28.91580904008169,8.676391498102765,53.85623855054962,47.3525
2020-05-27 00:00:00+00:00,52.255,20.387425444271525,10.89296000303205,55.92403391783394,34.365
2020-05-27 01:00:00+00:00,24.332500000000003,18.668801799121226,8.11802382874969,38.93040175169863,25.3175
2020-05-27 02:00:00+00:00,12.015,21.25899592496429,8.158792228166101,30.68211904940537,18.9775
2020-05-27 03:00:00+00:00,13.45,13.15731275697423,6.31029498116849,20.15720089205838,15.405
2020-05-27 04:00:00+00:00,10.805,8.558361677268604,5.7560040536389065,14.84291372921018,14.4625
2020-05-27 05:00:00+00:00,8.5875,5.066750163016379,6.210957912841548,12.093383087738905,12.8225
2020-05-27 06:00:00+00:00,4.1125,9.422708168621186,6.160019734231187,17.126645959437507,12.42
2020-05-27 07:00:00+00:00,2.5125,12.805074019186824,7.175927528079795,29.810874460817992,16.869999999999994
2020-05-27 08:00:00+00:00,3.3925,14.936436502900502,4.602120184120988,66.57099180460007,25.0025
2020-05-27 09:00:00+00:00,5.1375,38.69180866822777,9.971351206832077,119.74020815484523,34.9075
2020-05-27 10:00:00+00:00,14.1525,13.47601973133417,15.514262525205142,136.52139965897874,48.945
2020-05-27 11:00:00+00:00,20.1275,28.63923899325341,17.219462686829733,134.99925208676106,64.63499999999999
2020-05-27 12:00:00+00:00,34.455,40.09792093802814,22.63597297597077,144.04959873177066,80.6225
2020-05-27 13:00:00+00:00,55.5275,70.07510927258748,50.35958301545636,138.63925294549506,95.68
2020-05-27 14:00:00+00:00,74.9475,128.90785436833085,66.95778029273664,187.14023520542,112.245
2020-05-27 15:00:00+00:00,111.6775,113.19429658911713,81.32099515059305,181.170428477528,129.485
2020-05-27 16:00:00+00:00,140.9675,141.89610520092984,82.60047377907959,170.5343985526543,142.3175
2020-05-27 17:00:00+00:00,153.94250000000005,147.0365264052396,87.94937311797692,188.7378187933852,151.6475
